8,8,11,20,11,10
8,8,11,20,12,9
8,8,11,20,13,8
8,8,11,21,8,9
8,8,11,21,9,8
8,8,12,8,8,21
8,8,12,8,12,20
8,8,12,8,15,19
8,8,12,8,19,15
8,8,12,8,20,12
8,8,12,8,21,8
8,8,12,9,11,20
8,8,12,9,20,11
8,8,12,10,10,20
8,8,12,10,14,19
8,8,12,10,16,18
8,8,12,10,17,17
8,8,12,10,18,16
8,8,12,10,19,14
8,8,12,10,20,10
8,8,12,11,9,20
8,8,12,11,13,19
8,8,12,11,19,13
8,8,12,11,20,9
8,8,12,12,8,20
8,8,12,12,12,19
8,8,12,12,15,18
8,8,12,12,18,15
8,8,12,12,19,12
8,8,12,12,20,8
8,8,12,13,11,19
8,8,12,13,16,17
8,8,12,13,17,16
8,8,12,13,19,11
8,8,12,14,10,19
8,8,12,14,14,18
8,8,12,14,18,14
8,8,12,14,19,10
8,8,12,15,8,19
8,8,12,15,12,18
8,8,12,15,16,16
8,8,12,15,18,12
8,8,12,15,19,8
8,8,12,16,10,18
8,8,12,16,13,17
8,8,12,16,15,16
8,8,12,16,16,15
8,8,12,16,17,13
8,8,12,16,18,10
8,8,12,17,10,17
8,8,12,17,13,16
8,8,12,17,16,13
8,8,12,17,17,10
8,8,12,18,10,16
8,8,12,18,12,15
8,8,12,18,14,14
8,8,12,18,15,12
8,8,12,18,16,10
8,8,12,19,8,15
8,8,12,19,10,14
8,8,12,19,11,13
8,8,12,19,12,12
8,8,12,19,13,11
8,8,12,19,14,10
8,8,12,19,15,8
8,8,12,20,8,12
8,8,12,20,9,11
8,8,12,20,10,10
8,8,12,20,11,9
8,8,12,20,12,8
8,8,12,21,8,8
8,8,13,8,11,20
8,8,13,8,20,11
8,8,13,9,10,20
8,8,13,9,14,19
8,8,13,9,16,18
8,8,13,9,17,17
8,8,13,9,18,16
8,8,13,9,19,14
8,8,13,9,20,10
8,8,13,10,9,20
8,8,13,10,13,19
8,8,13,10,19,13
8,8,13,10,20,9
8,8,13,11,8,20
8,8,13,11,12,19
8,8,13,11,15,18
8,8,13,11,18,15
8,8,13,11,19,12
8,8,13,11,20,8
8,8,13,12,11,19
8,8,13,12,16,17
8,8,13,12,17,16
8,8,13,12,19,11
8,8,13,13,10,19
8,8,13,13,14,18
8,8,13,13,18,14
8,8,13,13,19,10
8,8,13,14,9,19
8,8,13,14,13,18
8,8,13,14,15,17
8,8,13,14,17,15
8,8,13,14,18,13
8,8,13,14,19,9
8,8,13,15,11,18
8,8,13,15,14,17
8,8,13,15,17,14
8,8,13,15,18,11
8,8,13,16,9,18
8,8,13,16,12,17
8,8,13,16,17,12
8,8,13,16,18,9
8,8,13,17,9,17
8,8,13,17,12,16
8,8,13,17,14,15
8,8,13,17,15,14
8,8,13,17,16,12
8,8,13,17,17,9
8,8,13,18,9,16
8,8,13,18,11,15
8,8,13,18,13,14
8,8,13,18,14,13
8,8,13,18,15,11
8,8,13,18,16,9
8,8,13,19,9,14
8,8,13,19,10,13
8,8,13,19,11,12
8,8,13,19,12,11
8,8,13,19,13,10
8,8,13,19,14,9
8,8,13,20,8,11
8,8,13,20,9,10
8,8,13,20,10,9
8,8,13,20,11,8
8,8,14,8,10,20
8,8,14,8,14,19
8,8,14,8,16,18
8,8,14,8,17,17
8,8,14,8,18,16
8,8,14,8,19,14
8,8,14,8,20,10
8,8,14,9,9,20
8,8,14,9,13,19
8,8,14,9,19,13
8,8,14,9,20,9
8,8,14,10,8,20
8,8,14,10,12,19
8,8,14,10,15,18
8,8,14,10,18,15
8,8,14,10,19,12
8,8,14,10,20,8
8,8,14,11,11,19
8,8,14,11,16,17
8,8,14,11,17,16
8,8,14,11,19,11
8,8,14,12,10,19
8,8,14,12,14,18
8,8,14,12,18,14
8,8,14,12,19,10
8,8,14,13,9,19
8,8,14,13,13,18
8,8,14,13,15,17
8,8,14,13,17,15
8,8,14,13,18,13
8,8,14,13,19,9
8,8,14,14,8,19
8,8,14,14,12,18
8,8,14,14,16,16
8,8,14,14,18,12
8,8,14,14,19,8
8,8,14,15,10,18
8,8,14,15,13,17
8,8,14,15,15,16
8,8,14,15,16,15
8,8,14,15,17,13
8,8,14,15,18,10
8,8,14,16,8,18
8,8,14,16,11,17
8,8,14,16,14,16
8,8,14,16,15,15
8,8,14,16,16,14
8,8,14,16,17,11
8,8,14,16,18,8
8,8,14,17,8,17
8,8,14,17,11,16
8,8,14,17,13,15
8,8,14,17,15,13
8,8,14,17,16,11
8,8,14,17,17,8
8,8,14,18,8,16
8,8,14,18,10,15
8,8,14,18,12,14
8,8,14,18,13,13
8,8,14,18,14,12
8,8,14,18,15,10
8,8,14,18,16,8
8,8,14,19,8,14
8,8,14,19,9,13
8,8,14,19,10,12
8,8,14,19,11,11
8,8,14,19,12,10
8,8,14,19,13,9
8,8,14,19,14,8
8,8,14,20,8,10
8,8,14,20,9,9
8,8,14,20,10,8
8,8,15,8,8,20
8,8,15,8,12,19
8,8,15,8,15,18
8,8,15,8,18,15
8,8,15,8,19,12
8,8,15,8,20,8
8,8,15,9,11,19
8,8,15,9,16,17
8,8,15,9,17,16
8,8,15,9,19,11
8,8,15,10,10,19
8,8,15,10,14,18
8,8,15,10,18,14
8,8,15,10,19,10
8,8,15,11,9,19
8,8,15,11,13,18
8,8,15,11,15,17
8,8,15,11,17,15
8,8,15,11,18,13
8,8,15,11,19,9
8,8,15,12,8,19
8,8,15,12,12,18
8,8,15,12,16,16
8,8,15,12,18,12
8,8,15,12,19,8
8,8,15,13,11,18
8,8,15,13,14,17
8,8,15,13,17,14
8,8,15,13,18,11
8,8,15,14,10,18
8,8,15,14,13,17
8,8,15,14,15,16
8,8,15,14,16,15
8,8,15,14,17,13
8,8,15,14,18,10
8,8,15,15,8,18
8,8,15,15,11,17
8,8,15,15,14,16
8,8,15,15,15,15
8,8,15,15,16,14
8,8,15,15,17,11
8,8,15,15,18,8
8,8,15,16,9,17
8,8,15,16,12,16
8,8,15,16,14,15
8,8,15,16,15,14
8,8,15,16,16,12
8,8,15,16,17,9
8,8,15,17,9,16
8,8,15,17,11,15
8,8,15,17,13,14
8,8,15,17,14,13
8,8,15,17,15,11
8,8,15,17,16,9
8,8,15,18,8,15
8,8,15,18,10,14
8,8,15,18,11,13
8,8,15,18,12,12
8,8,15,18,13,11
8,8,15,18,14,10
8,8,15,18,15,8
8,8,15,19,8,12
8,8,15,19,9,11
8,8,15,19,10,10
8,8,15,19,11,9
8,8,15,19,12,8
8,8,15,20,8,8
8,8,16,8,10,19
8,8,16,8,14,18
8,8,16,8,18,14
8,8,16,8,19,10
8,8,16,9,9,19
8,8,16,9,13,18
8,8,16,9,15,17
8,8,16,9,17,15
8,8,16,9,18,13
8,8,16,9,19,9
8,8,16,10,8,19
8,8,16,10,12,18
8,8,16,10,16,16
8,8,16,10,18,12
8,8,16,10,19,8
8,8,16,11,11,18
8,8,16,11,14,17
8,8,16,11,17,14
8,8,16,11,18,11
8,8,16,12,10,18
8,8,16,12,13,17
8,8,16,12,15,16
8,8,16,12,16,15
8,8,16,12,17,13
8,8,16,12,18,10
8,8,16,13,9,18
8,8,16,13,12,17
8,8,16,13,17,12
8,8,16,13,18,9
8,8,16,14,8,18
8,8,16,14,11,17
8,8,16,14,14,16
8,8,16,14,15,15
8,8,16,14,16,14
8,8,16,14,17,11
8,8,16,14,18,8
8,8,16,15,9,17
8,8,16,15,12,16
8,8,16,15,14,15
8,8,16,15,15,14
8,8,16,15,16,12
8,8,16,15,17,9
8,8,16,16,10,16
8,8,16,16,12,15
8,8,16,16,14,14
8,8,16,16,15,12
8,8,16,16,16,10
8,8,16,17,9,15
8,8,16,17,11,14
8,8,16,17,12,13
8,8,16,17,13,12
8,8,16,17,14,11
8,8,16,17,15,9
8,8,16,18,8,14
8,8,16,18,9,13
8,8,16,18,10,12
8,8,16,18,11,11
8,8,16,18,12,10
8,8,16,18,13,9
8,8,16,18,14,8
8,8,16,19,8,10
8,8,16,19,9,9
8,8,16,19,10,8
8,8,17,8,11,18
8,8,17,8,14,17
8,8,17,8,17,14
8,8,17,8,18,11
8,8,17,9,10,18
8,8,17,9,13,17
8,8,17,9,15,16
8,8,17,9,16,15
8,8,17,9,17,13
8,8,17,9,18,10
8,8,17,10,9,18
8,8,17,10,12,17
8,8,17,10,17,12
8,8,17,10,18,9
8,8,17,11,8,18
8,8,17,11,11,17
8,8,17,11,14,16
8,8,17,11,15,15
8,8,17,11,16,14
8,8,17,11,17,11
8,8,17,11,18,8
8,8,17,12,10,17
8,8,17,12,13,16
8,8,17,12,16,13
8,8,17,12,17,10
8,8,17,13,9,17
8,8,17,13,12,16
8,8,17,13,14,15
8,8,17,13,15,14
8,8,17,13,16,12
8,8,17,13,17,9
8,8,17,14,8,17
8,8,17,14,11,16
8,8,17,14,13,15
8,8,17,14,15,13
8,8,17,14,16,11
8,8,17,14,17,8
8,8,17,15,9,16
8,8,17,15,11,15
8,8,17,15,13,14
8,8,17,15,14,13
8,8,17,15,15,11
8,8,17,15,16,9
8,8,17,16,9,15
8,8,17,16,11,14
8,8,17,16,12,13
8,8,17,16,13,12
8,8,17,16,14,11
8,8,17,16,15,9
8,8,17,17,8,14
8,8,17,17,9,13
8,8,17,17,10,12
8,8,17,17,11,11
8,8,17,17,12,10
8,8,17,17,13,9
8,8,17,17,14,8
8,8,17,18,8,11
8,8,17,18,9,10
8,8,17,18,10,9
8,8,17,18,11,8
8,8,18,8,8,18
8,8,18,8,11,17
8,8,18,8,14,16
8,8,18,8,15,15
8,8,18,8,16,14
8,8,18,8,17,11
8,8,18,8,18,8
8,8,18,9,10,17
8,8,18,9,13,16
8,8,18,9,16,13
8,8,18,9,17,10
8,8,18,10,9,17
8,8,18,10,12,16
8,8,18,10,14,15
8,8,18,10,15,14
8,8,18,10,16,12
8,8,18,10,17,9
8,8,18,11,8,17
8,8,18,11,11,16
8,8,18,11,13,15
8,8,18,11,15,13
8,8,18,11,16,11
8,8,18,11,17,8
8,8,18,12,10,16
8,8,18,12,12,15
8,8,18,12,14,14
8,8,18,12,15,12
8,8,18,12,16,10
8,8,18,13,9,16
8,8,18,13,11,15
8,8,18,13,13,14
8,8,18,13,14,13
8,8,18,13,15,11
8,8,18,13,16,9
8,8,18,14,8,16
8,8,18,14,10,15
8,8,18,14,12,14
8,8,18,14,13,13
8,8,18,14,14,12
8,8,18,14,15,10
8,8,18,14,16,8
8,8,18,15,8,15
8,8,18,15,10,14
8,8,18,15,11,13
8,8,18,15,12,12
8,8,18,15,13,11
8,8,18,15,14,10
8,8,18,15,15,8
8,8,18,16,8,14
8,8,18,16,9,13
8,8,18,16,10,12
8,8,18,16,11,11
8,8,18,16,12,10
8,8,18,16,13,9
8,8,18,16,14,8
8,8,18,17,8,11
8,8,18,17,9,10
8,8,18,17,10,9
8,8,18,17,11,8
8,8,18,18,8,8
8,8,19,8,10,16
8,8,19,8,12,15
8,8,19,8,14,14
8,8,19,8,15,12
8,8,19,8,16,10
8,8,19,9,9,16
8,8,19,9,11,15
8,8,19,9,13,14
8,8,19,9,14,13
8,8,19,9,15,11
8,8,19,9,16,9
8,8,19,10,8,16
8,8,19,10,10,15
8,8,19,10,12,14
8,8,19,10,13,13
8,8,19,10,14,12
8,8,19,10,15,10
8,8,19,10,16,8
8,8,19,11,9,15
8,8,19,11,11,14
8,8,19,11,12,13
8,8,19,11,13,12
8,8,19,11,14,11
8,8,19,11,15,9
8,8,19,12,8,15
8,8,19,12,10,14
8,8,19,12,11,13
8,8,19,12,12,12
8,8,19,12,13,11
8,8,19,12,14,10
8,8,19,12,15,8
8,8,19,13,9,14
8,8,19,13,10,13
8,8,19,13,11,12
8,8,19,13,12,11
8,8,19,13,13,10
8,8,19,13,14,9
8,8,19,14,8,14
8,8,19,14,9,13
8,8,19,14,10,12
8,8,19,14,11,11
8,8,19,14,12,10
8,8,19,14,13,9
8,8,19,14,14,8
8,8,19,15,8,12
8,8,19,15,9,11
8,8,19,15,10,10
8,8,19,15,11,9
8,8,19,15,12,8
8,8,19,16,8,10
8,8,19,16,9,9
8,8,19,16,10,8
8,8,20,8,8,15
8,8,20,8,10,14
8,8,20,8,11,13
8,8,20,8,12,12
8,8,20,8,13,11
8,8,20,8,14,10
8,8,20,8,15,8
8,8,20,9,9,14
8,8,20,9,10,13
8,8,20,9,11,12
8,8,20,9,12,11
8,8,20,9,13,10
8,8,20,9,14,9
8,8,20,10,8,14
8,8,20,10,9,13
8,8,20,10,10,12
8,8,20,10,11,11
8,8,20,10,12,10
8,8,20,10,13,9
8,8,20,10,14,8
8,8,20,11,8,13
8,8,20,11,9,12
8,8,20,11,10,11
8,8,20,11,11,10
8,8,20,11,12,9
8,8,20,11,13,8
8,8,20,12,8,12
8,8,20,12,9,11
8,8,20,12,10,10
8,8,20,12,11,9
8,8,20,12,12,8
8,8,20,13,8,11
8,8,20,13,9,10
8,8,20,13,10,9
8,8,20,13,11,8
8,8,20,14,8,10
8,8,20,14,9,9
8,8,20,14,10,8
8,8,20,15,8,8
8,8,21,8,8,12
8,8,21,8,9,11
8,8,21,8,10,10
8,8,21,8,11,9
8,8,21,8,12,8
8,8,21,9,8,11
8,8,21,9,9,10
8,8,21,9,10,9
8,8,21,9,11,8
8,8,21,10,8,10
8,8,21,10,9,9
8,8,21,10,10,8
8,8,21,11,8,9
8,8,21,11,9,8
8,8,21,12,8,8
8,8,22,8,8,8
8,9,8,8,11,21
8,9,8,8,21,11
8,9,8,9,10,21
8,9,8,9,14,20
8,9,8,9,16,19
8,9,8,9,19,16
8,9,8,9,20,14
8,9,8,9,21,10
8,9,8,10,9,21
8,9,8,10,13,20
8,9,8,10,17,18
8,9,8,10,18,17
8,9,8,10,20,13
8,9,8,10,21,9
8,9,8,11,8,21
8,9,8,11,12,20
8,9,8,11,15,19
8,9,8,11,19,15
8,9,8,11,20,12
8,9,8,11,21,8
8,9,8,12,11,20
8,9,8,12,20,11
8,9,8,13,10,20
8,9,8,13,14,19
8,9,8,13,16,18
8,9,8,13,17,17
8,9,8,13,18,16
8,9,8,13,19,14
8,9,8,13,20,10
8,9,8,14,9,20
8,9,8,14,13,19
8,9,8,14,19,13
8,9,8,14,20,9
8,9,8,15,11,19
8,9,8,15,16,17
8,9,8,15,17,16
8,9,8,15,19,11
8,9,8,16,9,19
8,9,8,16,13,18
8,9,8,16,15,17
8,9,8,16,17,15
8,9,8,16,18,13
8,9,8,16,19,9
8,9,8,17,10,18
8,9,8,17,13,17
8,9,8,17,15,16
8,9,8,17,16,15
8,9,8,17,17,13
8,9,8,17,18,10
8,9,8,18,10,17
8,9,8,18,13,16
8,9,8,18,16,13
8,9,8,18,17,10
8,9,8,19,9,16
8,9,8,19,11,15
8,9,8,19,13,14
8,9,8,19,14,13
8,9,8,19,15,11
8,9,8,19,16,9
8,9,8,20,9,14
8,9,8,20,10,13
8,9,8,20,11,12
8,9,8,20,12,11
8,9,8,20,13,10
8,9,8,20,14,9
8,9,8,21,8,11
8,9,8,21,9,10
8,9,8,21,10,9
8,9,8,21,11,8
8,9,9,8,10,21
8,9,9,8,14,20
8,9,9,8,16,19
8,9,9,8,19,16
8,9,9,8,20,14
8,9,9,8,21,10
8,9,9,9,9,21
8,9,9,9,13,20
8,9,9,9,17,18
8,9,9,9,18,17
8,9,9,9,20,13
8,9,9,9,21,9
8,9,9,10,8,21
8,9,9,10,12,20
8,9,9,10,15,19
8,9,9,10,19,15
8,9,9,10,20,12
8,9,9,10,21,8
8,9,9,11,11,20
8,9,9,11,20,11
8,9,9,12,10,20
8,9,9,12,14,19
8,9,9,12,16,18
8,9,9,12,17,17
8,9,9,12,18,16
8,9,9,12,19,14
8,9,9,12,20,10
8,9,9,13,9,20
8,9,9,13,13,19
8,9,9,13,19,13
8,9,9,13,20,9
8,9,9,14,8,20
8,9,9,14,12,19
8,9,9,14,15,18
8,9,9,14,18,15
8,9,9,14,19,12
8,9,9,14,20,8
8,9,9,15,10,19
8,9,9,15,14,18
8,9,9,15,18,14
8,9,9,15,19,10
8,9,9,16,8,19
8,9,9,16,12,18
8,9,9,16,16,16
8,9,9,16,18,12
8,9,9,16,19,8
8,9,9,17,9,18
8,9,9,17,12,17
8,9,9,17,17,12
8,9,9,17,18,9
8,9,9,18,9,17
8,9,9,18,12,16
8,9,9,18,14,15
8,9,9,18,15,14
8,9,9,18,16,12
8,9,9,18,17,9
8,9,9,19,8,16
8,9,9,19,10,15
8,9,9,19,12,14
8,9,9,19,13,13
8,9,9,19,14,12
8,9,9,19,15,10
8,9,9,19,16,8
8,9,9,20,8,14
8,9,9,20,9,13
8,9,9,20,10,12
8,9,9,20,11,11
8,9,9,20,12,10
8,9,9,20,13,9
8,9,9,20,14,8
8,9,9,21,8,10
8,9,9,21,9,9
8,9,9,21,10,8
8,9,10,8,9,21
8,9,10,8,13,20
8,9,10,8,17,18
8,9,10,8,18,17
8,9,10,8,20,13
8,9,10,8,21,9
8,9,10,9,8,21
8,9,10,9,12,20
8,9,10,9,15,19
8,9,10,9,19,15
8,9,10,9,20,12
8,9,10,9,21,8
8,9,10,10,11,20
8,9,10,10,20,11
8,9,10,11,10,20
8,9,10,11,14,19
8,9,10,11,16,18
8,9,10,11,17,17
8,9,10,11,18,16
8,9,10,11,19,14
8,9,10,11,20,10
8,9,10,12,9,20
8,9,10,12,13,19
8,9,10,12,19,13
8,9,10,12,20,9
8,9,10,13,8,20
8,9,10,13,12,19
8,9,10,13,15,18
8,9,10,13,18,15
8,9,10,13,19,12
8,9,10,13,20,8
8,9,10,14,11,19
8,9,10,14,16,17
8,9,10,14,17,16
8,9,10,14,19,11
8,9,10,15,9,19
8,9,10,15,13,18
8,9,10,15,15,17
8,9,10,15,17,15
8,9,10,15,18,13
8,9,10,15,19,9
8,9,10,16,11,18
8,9,10,16,14,17
8,9,10,16,17,14
8,9,10,16,18,11
8,9,10,17,8,18
8,9,10,17,11,17
8,9,10,17,14,16
8,9,10,17,15,15
8,9,10,17,16,14
8,9,10,17,17,11
8,9,10,17,18,8
8,9,10,18,8,17
8,9,10,18,11,16
8,9,10,18,13,15
8,9,10,18,15,13
8,9,10,18,16,11
8,9,10,18,17,8
8,9,10,19,9,15
8,9,10,19,11,14
8,9,10,19,12,13
8,9,10,19,13,12
8,9,10,19,14,11
8,9,10,19,15,9
8,9,10,20,8,13
8,9,10,20,9,12
8,9,10,20,10,11
8,9,10,20,11,10
8,9,10,20,12,9
8,9,10,20,13,8
8,9,10,21,8,9
8,9,10,21,9,8
8,9,11,8,8,21
8,9,11,8,12,20
8,9,11,8,15,19
8,9,11,8,19,15
8,9,11,8,20,12
8,9,11,8,21,8
8,9,11,9,11,20
8,9,11,9,20,11
8,9,11,10,10,20
8,9,11,10,14,19
8,9,11,10,16,18
8,9,11,10,17,17
8,9,11,10,18,16
8,9,11,10,19,14
8,9,11,10,20,10
8,9,11,11,9,20
8,9,11,11,13,19
8,9,11,11,19,13
8,9,11,11,20,9
8,9,11,12,8,20
8,9,11,12,12,19
8,9,11,12,15,18
8,9,11,12,18,15
8,9,11,12,19,12
8,9,11,12,20,8
8,9,11,13,11,19
8,9,11,13,16,17
8,9,11,13,17,16
8,9,11,13,19,11
8,9,11,14,10,19
8,9,11,14,14,18
8,9,11,14,18,14
8,9,11,14,19,10
8,9,11,15,8,19
8,9,11,15,12,18
8,9,11,15,16,16
8,9,11,15,18,12
8,9,11,15,19,8
8,9,11,16,10,18
8,9,11,16,13,17
8,9,11,16,15,16
8,9,11,16,16,15
8,9,11,16,17,13
8,9,11,16,18,10
8,9,11,17,10,17
8,9,11,17,13,16
8,9,11,17,16,13
8,9,11,17,17,10
8,9,11,18,10,16
8,9,11,18,12,15
8,9,11,18,14,14
8,9,11,18,15,12
8,9,11,18,16,10
8,9,11,19,8,15
8,9,11,19,10,14
8,9,11,19,11,13
8,9,11,19,12,12
8,9,11,19,13,11
8,9,11,19,14,10
8,9,11,19,15,8
8,9,11,20,8,12
8,9,11,20,9,11
8,9,11,20,10,10
8,9,11,20,11,9
8,9,11,20,12,8
8,9,11,21,8,8
8,9,12,8,11,20
8,9,12,8,20,11
8,9,12,9,10,20
8,9,12,9,14,19
8,9,12,9,16,18
8,9,12,9,17,17
8,9,12,9,18,16
8,9,12,9,19,14
8,9,12,9,20,10
8,9,12,10,9,20
8,9,12,10,13,19
8,9,12,10,19,13
8,9,12,10,20,9
8,9,12,11,8,20
8,9,12,11,12,19
8,9,12,11,15,18
8,9,12,11,18,15
8,9,12,11,19,12
8,9,12,11,20,8
8,9,12,12,11,19
8,9,12,12,16,17
8,9,12,12,17,16
8,9,12,12,19,11
8,9,12,13,10,19
8,9,12,13,14,18
8,9,12,13,18,14
8,9,12,13,19,10
8,9,12,14,9,19
8,9,12,14,13,18
8,9,12,14,15,17
8,9,12,14,17,15
8,9,12,14,18,13
8,9,12,14,19,9
8,9,12,15,11,18
8,9,12,15,14,17
8,9,12,15,17,14
8,9,12,15,18,11
8,9,12,16,9,18
8,9,12,16,12,17
